Time,Wrist_PosX,Wrist_PosY,Wrist_PosZ,Wrist_RotX,Wrist_RotY,Wrist_RotZ,Wrist_RotW,Wrist_PosX.1,Wrist_PosY.1,Wrist_PosZ.1,Wrist_RotX.1,Wrist_RotY.1,Wrist_RotZ.1,Wrist_RotW.1,ThumbDistal_PosX,ThumbDistal_PosY,ThumbDistal_PosZ,ThumbDistal_RotX,ThumbDistal_RotY,ThumbDistal_RotZ,ThumbDistal_RotW,ThumbTip_PosX,ThumbTip_PosY,ThumbTip_PosZ,ThumbTip_RotX,ThumbTip_RotY,ThumbTip_RotZ,ThumbTip_RotW,IndexDistal_PosX,IndexDistal_PosY,IndexDistal_PosZ,IndexDistal_RotX,IndexDistal_RotY,IndexDistal_RotZ,IndexDistal_RotW,IndexTip_PosX,IndexTip_PosY,IndexTip_PosZ,IndexTip_RotX,IndexTip_RotY,IndexTip_RotZ,IndexTip_RotW,MiddleDistal_PosX,MiddleDistal_PosY,MiddleDistal_PosZ,MiddleDistal_RotX,MiddleDistal_RotY,MiddleDistal_RotZ,MiddleDistal_RotW,MiddleTip_PosX,MiddleTip_PosY,MiddleTip_PosZ,MiddleTip_RotX,MiddleTip_RotY,MiddleTip_RotZ,MiddleTip_RotW,RingDistal_PosX,RingDistal_PosY,RingDistal_PosZ,RingDistal_RotX,RingDistal_RotY,RingDistal_RotZ,RingDistal_RotW,RingTip_PosX,RingTip_PosY,RingTip_PosZ,RingTip_RotX,RingTip_RotY,RingTip_RotZ,RingTip_RotW,LittleDistal_PosX,LittleDistal_PosY,LittleDistal_PosZ,LittleDistal_RotX,LittleDistal_RotY,LittleDistal_RotZ,LittleDistal_RotW,LittleTip_PosX,LittleTip_PosY,LittleTip_PosZ,LittleTip_RotX,LittleTip_RotY,LittleTip_RotZ,LittleTip_RotW,state
0,0.1381,0.9457,0.1735,0.6225,0.1177,-0.0517,-0.772,0.1381,0.9457,0.1735,0.6225,0.1177,-0.0517,-0.772,0.0453,0.999,0.1953,0.6925,0.1193,-0.6207,-0.3477,0.0228,1.0065,0.1945,0.6925,0.1193,-0.6207,-0.3477,0.0943,1.0866,0.2044,0.686,-0.0079,0.0591,-0.7251,0.0966,1.1081,0.2047,0.686,-0.0079,0.0591,-0.7251,0.1109,1.0995,0.2058,0.7079,0.0607,0.061,-0.7011,0.1114,1.1237,0.2045,0.7079,0.0607,0.061,-0.7011,0.1284,1.0919,0.2085,0.6552,0.1255,0.0551,-0.7429,0.1264,1.1154,0.2097,0.6552,0.1255,0.0551,-0.7429,0.1445,1.0702,0.2108,0.6179,0.2085,0.087,-0.7531,0.1404,1.0909,0.2129,0.6179,0.2085,0.087,-0.7531,4
0,0.1381,0.9457,0.1735,0.6225,0.1177,-0.0517,-0.772,0.1381,0.9457,0.1735,0.6225,0.1177,-0.0517,-0.772,0.0453,0.9989,0.1953,0.6925,0.1193,-0.6207,-0.3477,0.0228,1.0065,0.1945,0.6925,0.1193,-0.6207,-0.3477,0.0943,1.0866,0.2044,0.686,-0.0079,0.0591,-0.7251,0.0966,1.1081,0.2047,0.686,-0.0079,0.0591,-0.7251,0.1109,1.0995,0.2058,0.7079,0.0607,0.061,-0.7011,0.1114,1.1237,0.2045,0.7079,0.0607,0.061,-0.7011,0.1284,1.0919,0.2086,0.6552,0.1255,0.0551,-0.7429,0.1264,1.1154,0.2097,0.6552,0.1255,0.0551,-0.7429,0.1445,1.0702,0.2108,0.6179,0.2085,0.087,-0.7531,0.1404,1.0909,0.2129,0.6179,0.2085,0.087,-0.7531,4
14,0.1382,0.9455,0.1736,0.6224,0.1205,-0.0518,-0.7716,0.1382,0.9455,0.1736,0.6224,0.1205,-0.0518,-0.7716,0.0451,0.9982,0.1951,0.6934,0.1219,-0.6205,-0.3456,0.0225,1.0057,0.1942,0.6934,0.1219,-0.6205,-0.3456,0.0939,1.0862,0.2043,0.6858,-0.0056,0.0596,-0.7253,0.0962,1.1077,0.2046,0.6858,-0.0056,0.0596,-0.7253,0.1104,1.0992,0.2058,0.7075,0.0631,0.0614,-0.7012,0.1109,1.1233,0.2046,0.7075,0.0631,0.0614,-0.7012,0.128,1.0916,0.2087,0.6549,0.1277,0.0555,-0.7428,0.1259,1.115,0.2098,0.6549,0.1277,0.0555,-0.7428,0.144,1.0699,0.211,0.6171,0.2116,0.0867,-0.7529,0.1397,1.0906,0.213,0.6171,0.2116,0.0867,-0.7529,4
27,0.1384,0.9452,0.1737,0.6223,0.1233,-0.0518,-0.7713,0.1384,0.9452,0.1737,0.6223,0.1233,-0.0518,-0.7713,0.0449,0.9975,0.1949,0.694,0.1247,-0.6204,-0.3433,0.0223,1.0048,0.1939,0.694,0.1247,-0.6204,-0.3433,0.0935,1.0857,0.2042,0.6855,-0.0036,0.0602,-0.7255,0.0958,1.1072,0.2045,0.6855,-0.0036,0.0602,-0.7255,0.11,1.0988,0.2058,0.7072,0.0654,0.0619,-0.7013,0.1104,1.1229,0.2046,0.7072,0.0654,0.0619,-0.7013,0.1276,1.0913,0.2088,0.6545,0.1297,0.056,-0.7427,0.1254,1.1147,0.21,0.6545,0.1297,0.056,-0.7427,0.1435,1.0697,0.2112,0.6161,0.2145,0.0863,-0.7529,0.1391,1.0903,0.2132,0.6161,0.2145,0.0863,-0.7529,4
41,0.1384,0.9449,0.1735,0.6219,0.13,-0.0489,-0.7707,0.1384,0.9449,0.1735,0.6219,0.13,-0.0489,-0.7707,0.0443,0.9966,0.1937,0.6973,0.1299,-0.6172,-0.3406,0.0217,1.0037,0.1924,0.6973,0.1299,-0.6172,-0.3406,0.0926,1.0852,0.2036,0.6846,0.0024,0.064,-0.7261,0.0948,1.1067,0.204,0.6846,0.0024,0.064,-0.7261,0.1089,1.0983,0.2055,0.706,0.0714,0.0657,-0.7016,0.1093,1.1225,0.2043,0.706,0.0714,0.0657,-0.7016,0.1266,1.0909,0.2088,0.6532,0.1356,0.0597,-0.7426,0.1243,1.1143,0.21,0.6532,0.1356,0.0597,-0.7426,0.1424,1.0693,0.2114,0.6142,0.2209,0.0894,-0.7523,0.138,1.09,0.2134,0.6142,0.2209,0.0894,-0.7523,4
55,0.1383,0.9448,0.1734,0.6215,0.1364,-0.0456,-0.7701,0.1383,0.9448,0.1734,0.6215,0.1364,-0.0456,-0.7701,0.0437,0.9959,0.1925,0.6998,0.1352,-0.6145,-0.3382,0.021,1.0029,0.191,0.6998,0.1352,-0.6145,-0.3382,0.0917,1.0849,0.203,0.6836,0.008,0.0679,-0.7266,0.0939,1.1064,0.2034,0.6836,0.008,0.0679,-0.7266,0.108,1.0981,0.2052,0.705,0.0771,0.0698,-0.7016,0.1083,1.1222,0.204,0.705,0.0771,0.0698,-0.7016,0.1257,1.0907,0.2088,0.6518,0.1411,0.0636,-0.7424,0.1233,1.1141,0.2099,0.6518,0.1411,0.0636,-0.7424,0.1415,1.0692,0.2116,0.612,0.2268,0.0927,-0.7519,0.1369,1.0898,0.2136,0.612,0.2268,0.0927,-0.7519,4
69,0.1384,0.9448,0.1734,0.6161,0.1415,-0.0393,-0.7738,0.1384,0.9448,0.1734,0.6161,0.1415,-0.0393,-0.7738,0.0435,0.9955,0.1922,0.7006,0.1433,-0.6099,-0.3416,0.0208,1.0024,0.1905,0.7006,0.1433,-0.6099,-0.3416,0.0917,1.0846,0.2044,0.6777,0.0116,0.0739,-0.7315,0.0939,1.1061,0.2052,0.6777,0.0116,0.0739,-0.7315,0.108,1.0977,0.207,0.6993,0.0805,0.0764,-0.7062,0.1084,1.1218,0.2062,0.6993,0.0805,0.0764,-0.7062,0.1256,1.0902,0.2108,0.6456,0.1444,0.0706,-0.7465,0.1234,1.1136,0.2124,0.6456,0.1444,0.0706,-0.7465,0.1413,1.0686,0.2136,0.6055,0.2304,0.0999,-0.7552,0.1367,1.0892,0.2158,0.6055,0.2304,0.0999,-0.7552,4
83,0.1384,0.9448,0.1735,0.6102,0.1444,-0.0343,-0.7783,0.1384,0.9448,0.1735,0.6102,0.1444,-0.0343,-0.7783,0.0433,0.9952,0.1925,0.7,0.1512,-0.6065,-0.3454,0.0206,1.002,0.1907,0.7,0.1512,-0.6065,-0.3454,0.0919,1.0842,0.2064,0.6714,0.0131,0.0781,-0.7368,0.0941,1.1056,0.2076,0.6714,0.0131,0.0781,-0.7368,0.1082,1.0972,0.2094,0.6934,0.0817,0.0813,-0.7113,0.1086,1.1213,0.209,0.6934,0.0817,0.0813,-0.7113,0.1258,1.0895,0.2133,0.6393,0.1453,0.0762,-0.7512,0.1237,1.1129,0.2152,0.6393,0.1453,0.0762,-0.7512,0.1413,1.0679,0.2158,0.5988,0.2315,0.1058,-0.7593,0.1368,1.0884,0.2184,0.5988,0.2315,0.1058,-0.7593,4
97,0.1384,0.9447,0.1737,0.6059,0.1472,-0.0305,-0.7812,0.1384,0.9447,0.1737,0.6059,0.1472,-0.0305,-0.7812,0.0431,0.9947,0.1926,0.7,0.1581,-0.6039,-0.3469,0.0203,1.0014,0.1908,0.7,0.1581,-0.6039,-0.3469,0.0918,1.0838,0.2077,0.6669,0.0149,0.0815,-0.7405,0.0941,1.1053,0.2092,0.6669,0.0149,0.0815,-0.7405,0.1081,1.0968,0.211,0.6891,0.0832,0.0852,-0.7148,0.1086,1.1209,0.2109,0.6891,0.0832,0.0852,-0.7148,0.1258,1.0891,0.215,0.6348,0.1465,0.0807,-0.7543,0.1237,1.1124,0.2172,0.6348,0.1465,0.0807,-0.7543,0.1412,1.0673,0.2175,0.5938,0.2327,0.1105,-0.7622,0.1368,1.0879,0.2203,0.5938,0.2327,0.1105,-0.7622,4
111,0.1384,0.9447,0.1739,0.6029,0.1496,-0.0277,-0.7832,0.1384,0.9447,0.1739,0.6029,0.1496,-0.0277,-0.7832,0.0428,0.9942,0.1927,0.7004,0.1641,-0.602,-0.3467,0.02,1.0008,0.1907,0.7004,0.1641,-0.602,-0.3467,0.0917,1.0835,0.2087,0.6637,0.0166,0.084,-0.7431,0.094,1.105,0.2104,0.6637,0.0166,0.084,-0.7431,0.108,1.0964,0.2122,0.6863,0.0847,0.0881,-0.717,0.1086,1.1206,0.2122,0.6863,0.0847,0.0881,-0.717,0.1258,1.0887,0.2163,0.6317,0.1474,0.0841,-0.7564,0.1238,1.112,0.2187,0.6317,0.1474,0.0841,-0.7564,0.1411,1.0669,0.2187,0.5902,0.2335,0.1142,-0.7642,0.1367,1.0874,0.2217,0.5902,0.2335,0.1142,-0.7642,4
