Time,Wrist_PosX,Wrist_PosY,Wrist_PosZ,Wrist_RotX,Wrist_RotY,Wrist_RotZ,Wrist_RotW,Wrist_PosX.1,Wrist_PosY.1,Wrist_PosZ.1,Wrist_RotX.1,Wrist_RotY.1,Wrist_RotZ.1,Wrist_RotW.1,ThumbDistal_PosX,ThumbDistal_PosY,ThumbDistal_PosZ,ThumbDistal_RotX,ThumbDistal_RotY,ThumbDistal_RotZ,ThumbDistal_RotW,ThumbTip_PosX,ThumbTip_PosY,ThumbTip_PosZ,ThumbTip_RotX,ThumbTip_RotY,ThumbTip_RotZ,ThumbTip_RotW,IndexDistal_PosX,IndexDistal_PosY,IndexDistal_PosZ,IndexDistal_RotX,IndexDistal_RotY,IndexDistal_RotZ,IndexDistal_RotW,IndexTip_PosX,IndexTip_PosY,IndexTip_PosZ,IndexTip_RotX,IndexTip_RotY,IndexTip_RotZ,IndexTip_RotW,MiddleDistal_PosX,MiddleDistal_PosY,MiddleDistal_PosZ,MiddleDistal_RotX,MiddleDistal_RotY,MiddleDistal_RotZ,MiddleDistal_RotW,MiddleTip_PosX,MiddleTip_PosY,MiddleTip_PosZ,MiddleTip_RotX,MiddleTip_RotY,MiddleTip_RotZ,MiddleTip_RotW,RingDistal_PosX,RingDistal_PosY,RingDistal_PosZ,RingDistal_RotX,RingDistal_RotY,RingDistal_RotZ,RingDistal_RotW,RingTip_PosX,RingTip_PosY,RingTip_PosZ,RingTip_RotX,RingTip_RotY,RingTip_RotZ,RingTip_RotW,LittleDistal_PosX,LittleDistal_PosY,LittleDistal_PosZ,LittleDistal_RotX,LittleDistal_RotY,LittleDistal_RotZ,LittleDistal_RotW,LittleTip_PosX,LittleTip_PosY,LittleTip_PosZ,LittleTip_RotX,LittleTip_RotY,LittleTip_RotZ,LittleTip_RotW,state
0,0.1384,0.9479,0.1705,0.6285,0.1025,-0.0755,-0.7673,0.1384,0.9479,0.1705,0.6285,0.1025,-0.0755,-0.7673,0.0463,1.0004,0.197,0.6641,0.0867,-0.6488,-0.3613,0.024,1.0088,0.1983,0.6641,0.0867,-0.6488,-0.3613,0.0936,1.0882,0.2042,0.6733,-0.0204,0.0337,-0.7383,0.0956,1.1097,0.2052,0.6733,-0.0204,0.0337,-0.7383,0.1096,1.1012,0.2049,0.6942,0.0509,0.0339,-0.7172,0.1094,1.1253,0.2046,0.6942,0.0509,0.0339,-0.7172,0.1272,1.094,0.2063,0.6392,0.1157,0.0276,-0.7598,0.1244,1.1173,0.2085,0.6392,0.1157,0.0276,-0.7598,0.1438,1.0728,0.2068,0.6015,0.199,0.0591,-0.7714,0.139,1.0933,0.2098,0.6015,0.199,0.0591,-0.7714,4
0,0.1384,0.9479,0.1705,0.6285,0.1025,-0.0755,-0.7673,0.1384,0.9479,0.1705,0.6285,0.1025,-0.0755,-0.7673,0.0463,1.0004,0.197,0.6641,0.0867,-0.6488,-0.3613,0.024,1.0088,0.1983,0.6641,0.0867,-0.6488,-0.3613,0.0936,1.0882,0.2042,0.6733,-0.0204,0.0337,-0.7383,0.0956,1.1097,0.2052,0.6733,-0.0204,0.0337,-0.7383,0.1096,1.1012,0.2049,0.6942,0.0509,0.0339,-0.7172,0.1094,1.1253,0.2046,0.6942,0.0509,0.0339,-0.7172,0.1272,1.094,0.2063,0.6392,0.1157,0.0276,-0.7598,0.1244,1.1173,0.2085,0.6392,0.1157,0.0276,-0.7598,0.1438,1.0728,0.2068,0.6015,0.199,0.0591,-0.7714,0.139,1.0933,0.2098,0.6015,0.199,0.0591,-0.7714,4
14,0.1384,0.948,0.1705,0.6298,0.0995,-0.0763,-0.7666,0.1384,0.948,0.1705,0.6298,0.0995,-0.0763,-0.7666,0.0466,1.0009,0.1972,0.6633,0.0837,-0.6499,-0.3613,0.0244,1.0093,0.1986,0.6633,0.0837,-0.6499,-0.3613,0.0942,1.0885,0.2039,0.6747,-0.0235,0.0331,-0.7369,0.0962,1.11,0.2048,0.6747,-0.0235,0.0331,-0.7369,0.1103,1.1014,0.2045,0.6956,0.048,0.033,-0.716,0.1101,1.1256,0.2041,0.6956,0.048,0.033,-0.716,0.1278,1.0942,0.2058,0.6407,0.1127,0.0268,-0.759,0.1251,1.1175,0.208,0.6407,0.1127,0.0268,-0.759,0.1444,1.073,0.2064,0.6031,0.1962,0.0582,-0.771,0.1396,1.0935,0.2094,0.6031,0.1962,0.0582,-0.771,4
27,0.1384,0.948,0.1705,0.6305,0.0974,-0.077,-0.7662,0.1384,0.948,0.1705,0.6305,0.0974,-0.077,-0.7662,0.0468,1.0011,0.1974,0.6629,0.0817,-0.6507,-0.3612,0.0246,1.0096,0.1988,0.6629,0.0817,-0.6507,-0.3612,0.0946,1.0887,0.2037,0.6757,-0.0256,0.0326,-0.736,0.0967,1.1102,0.2046,0.6757,-0.0256,0.0326,-0.736,0.1106,1.1016,0.2043,0.6966,0.0461,0.0322,-0.7152,0.1105,1.1257,0.2038,0.6966,0.0461,0.0322,-0.7152,0.1282,1.0944,0.2055,0.6418,0.1107,0.0261,-0.7584,0.1255,1.1177,0.2076,0.6418,0.1107,0.0261,-0.7584,0.1447,1.0731,0.2061,0.6041,0.1943,0.0574,-0.7707,0.14,1.0936,0.2091,0.6041,0.1943,0.0574,-0.7707,4
41,0.1383,0.948,0.1704,0.6335,0.0956,-0.0788,-0.7638,0.1383,0.948,0.1704,0.6335,0.0956,-0.0788,-0.7638,0.0468,1.0013,0.1972,0.6633,0.0786,-0.6523,-0.3584,0.0246,1.0098,0.1987,0.6633,0.0786,-0.6523,-0.3584,0.0947,1.0889,0.2027,0.6788,-0.027,0.0313,-0.7331,0.0967,1.1104,0.2034,0.6788,-0.027,0.0313,-0.7331,0.1107,1.1018,0.203,0.6999,0.0448,0.0304,-0.7122,0.1106,1.126,0.2024,0.6999,0.0448,0.0304,-0.7122,0.1282,1.0946,0.2043,0.6455,0.1092,0.0243,-0.7555,0.1256,1.118,0.2062,0.6455,0.1092,0.0243,-0.7555,0.1448,1.0734,0.205,0.6077,0.1929,0.0552,-0.7684,0.14,1.0939,0.2078,0.6077,0.1929,0.0552,-0.7684,4
55,0.1383,0.948,0.1704,0.6357,0.094,-0.0804,-0.762,0.1383,0.948,0.1704,0.6357,0.094,-0.0804,-0.762,0.0469,1.0014,0.1972,0.6635,0.0762,-0.6536,-0.356,0.0247,1.0099,0.1987,0.6635,0.0762,-0.6536,-0.356,0.0947,1.089,0.2019,0.6812,-0.0282,0.03,-0.7309,0.0968,1.1106,0.2025,0.6812,-0.0282,0.03,-0.7309,0.1107,1.102,0.2021,0.7026,0.0437,0.0289,-0.7096,0.1106,1.1261,0.2012,0.7026,0.0437,0.0289,-0.7096,0.1283,1.0948,0.2033,0.6487,0.1078,0.0227,-0.753,0.1257,1.1182,0.205,0.6487,0.1078,0.0227,-0.753,0.1448,1.0736,0.2041,0.6107,0.1918,0.0534,-0.7664,0.1401,1.0941,0.2068,0.6107,0.1918,0.0534,-0.7664,4
69,0.1381,0.9481,0.1707,0.6364,0.0933,-0.083,-0.7612,0.1381,0.9481,0.1707,0.6364,0.0933,-0.083,-0.7612,0.0466,1.0013,0.1976,0.6636,0.0764,-0.6549,-0.3534,0.0244,1.0097,0.199,0.6636,0.0764,-0.6549,-0.3534,0.0943,1.0891,0.2019,0.6828,-0.0291,0.028,-0.7295,0.0964,1.1107,0.2023,0.6828,-0.0291,0.028,-0.7295,0.1103,1.1021,0.2018,0.7048,0.0432,0.0266,-0.7076,0.1101,1.1263,0.2008,0.7048,0.0432,0.0266,-0.7076,0.1279,1.095,0.203,0.6515,0.107,0.0204,-0.7508,0.1252,1.1184,0.2046,0.6515,0.107,0.0204,-0.7508,0.1444,1.0738,0.2039,0.6126,0.1913,0.0507,-0.7652,0.1396,1.0943,0.2065,0.6126,0.1913,0.0507,-0.7652,4
83,0.1381,0.9484,0.1709,0.6361,0.0976,-0.082,-0.761,0.1381,0.9484,0.1709,0.6361,0.0976,-0.082,-0.761,0.0462,1.0013,0.1972,0.6647,0.0783,-0.6535,-0.3534,0.024,1.0097,0.1986,0.6647,0.0783,-0.6535,-0.3534,0.0935,1.0892,0.2018,0.6828,-0.025,0.0292,-0.7296,0.0954,1.1108,0.2023,0.6828,-0.025,0.0292,-0.7296,0.1094,1.1023,0.202,0.7041,0.047,0.0281,-0.708,0.1092,1.1264,0.2011,0.7041,0.047,0.0281,-0.708,0.127,1.0952,0.2033,0.6503,0.1109,0.0217,-0.7512,0.1243,1.1186,0.2049,0.6503,0.1109,0.0217,-0.7512,0.1436,1.0741,0.2043,0.6116,0.1953,0.0518,-0.7649,0.1388,1.0946,0.2069,0.6116,0.1953,0.0518,-0.7649,4
97,0.1382,0.9488,0.1711,0.6372,0.1046,-0.0776,-0.7596,0.1382,0.9488,0.1711,0.6372,0.1046,-0.0776,-0.7596,0.0458,1.0016,0.196,0.6692,0.0804,-0.6492,-0.3525,0.0236,1.01,0.1971,0.6692,0.0804,-0.6492,-0.3525,0.0928,1.0896,0.2011,0.6831,-0.0179,0.034,-0.7293,0.0946,1.1112,0.2015,0.6831,-0.0179,0.034,-0.7293,0.1087,1.1027,0.2016,0.704,0.0537,0.0332,-0.7073,0.1084,1.1268,0.2006,0.704,0.0537,0.0332,-0.7073,0.1263,1.0957,0.2032,0.6501,0.1178,0.0263,-0.7502,0.1235,1.119,0.2047,0.6501,0.1178,0.0263,-0.7502,0.1429,1.0746,0.2045,0.611,0.2022,0.056,-0.7633,0.138,1.0951,0.207,0.611,0.2022,0.056,-0.7633,4
111,0.1383,0.9494,0.1713,0.6383,0.1104,-0.0741,-0.7583,0.1383,0.9494,0.1713,0.6383,0.1104,-0.0741,-0.7583,0.0456,1.0021,0.1952,0.6723,0.0815,-0.6461,-0.352,0.0233,1.0105,0.196,0.6723,0.0815,-0.6461,-0.352,0.0922,1.0901,0.2005,0.6834,-0.0121,0.0378,-0.7289,0.094,1.1116,0.201,0.6834,-0.0121,0.0378,-0.7289,0.1081,1.1032,0.2012,0.704,0.0592,0.0372,-0.7068,0.1078,1.1273,0.2002,0.704,0.0592,0.0372,-0.7068,0.1257,1.0962,0.2032,0.6497,0.1235,0.0299,-0.7495,0.1228,1.1196,0.2047,0.6497,0.1235,0.0299,-0.7495,0.1423,1.0752,0.2047,0.6102,0.2079,0.0593,-0.7622,0.1373,1.0957,0.2071,0.6102,0.2079,0.0593,-0.7622,4
