Time,Wrist_PosX,Wrist_PosY,Wrist_PosZ,Wrist_RotX,Wrist_RotY,Wrist_RotZ,Wrist_RotW,Wrist_PosX.1,Wrist_PosY.1,Wrist_PosZ.1,Wrist_RotX.1,Wrist_RotY.1,Wrist_RotZ.1,Wrist_RotW.1,ThumbDistal_PosX,ThumbDistal_PosY,ThumbDistal_PosZ,ThumbDistal_RotX,ThumbDistal_RotY,ThumbDistal_RotZ,ThumbDistal_RotW,ThumbTip_PosX,ThumbTip_PosY,ThumbTip_PosZ,ThumbTip_RotX,ThumbTip_RotY,ThumbTip_RotZ,ThumbTip_RotW,IndexDistal_PosX,IndexDistal_PosY,IndexDistal_PosZ,IndexDistal_RotX,IndexDistal_RotY,IndexDistal_RotZ,IndexDistal_RotW,IndexTip_PosX,IndexTip_PosY,IndexTip_PosZ,IndexTip_RotX,IndexTip_RotY,IndexTip_RotZ,IndexTip_RotW,MiddleDistal_PosX,MiddleDistal_PosY,MiddleDistal_PosZ,MiddleDistal_RotX,MiddleDistal_RotY,MiddleDistal_RotZ,MiddleDistal_RotW,MiddleTip_PosX,MiddleTip_PosY,MiddleTip_PosZ,MiddleTip_RotX,MiddleTip_RotY,MiddleTip_RotZ,MiddleTip_RotW,RingDistal_PosX,RingDistal_PosY,RingDistal_PosZ,RingDistal_RotX,RingDistal_RotY,RingDistal_RotZ,RingDistal_RotW,RingTip_PosX,RingTip_PosY,RingTip_PosZ,RingTip_RotX,RingTip_RotY,RingTip_RotZ,RingTip_RotW,LittleDistal_PosX,LittleDistal_PosY,LittleDistal_PosZ,LittleDistal_RotX,LittleDistal_RotY,LittleDistal_RotZ,LittleDistal_RotW,LittleTip_PosX,LittleTip_PosY,LittleTip_PosZ,LittleTip_RotX,LittleTip_RotY,LittleTip_RotZ,LittleTip_RotW,state
0,0.1347,0.9537,0.1668,0.6464,0.0941,-0.0912,-0.7517,0.1347,0.9537,0.1668,0.6464,0.0941,-0.0912,-0.7517,0.0443,1.0086,0.1958,0.6326,0.0185,-0.6711,-0.3861,0.0234,1.0192,0.1995,0.6326,0.0185,-0.6711,-0.3861,0.0903,1.0948,0.1956,0.6854,-0.0343,0.0265,-0.7269,0.0924,1.1163,0.1958,0.6854,-0.0343,0.0265,-0.7269,0.1059,1.108,0.1953,0.7069,0.0398,0.0228,-0.7058,0.1057,1.1321,0.1941,0.7069,0.0398,0.0228,-0.7058,0.1235,1.1012,0.1967,0.6554,0.1027,0.0163,-0.7481,0.1208,1.1245,0.1981,0.6554,0.1027,0.0163,-0.7481,0.1391,1.0803,0.1973,0.6174,0.1941,0.04,-0.7613,0.134,1.1007,0.1996,0.6174,0.1941,0.04,-0.7613,4
0,0.1347,0.9537,0.1668,0.6464,0.0941,-0.0912,-0.7517,0.1347,0.9537,0.1668,0.6464,0.0941,-0.0912,-0.7517,0.0443,1.0086,0.1958,0.6326,0.0185,-0.6711,-0.3861,0.0234,1.0192,0.1995,0.6326,0.0185,-0.6711,-0.3861,0.0903,1.0948,0.1956,0.6854,-0.0343,0.0265,-0.7269,0.0924,1.1163,0.1958,0.6854,-0.0343,0.0265,-0.7269,0.1059,1.108,0.1953,0.7069,0.0398,0.0228,-0.7058,0.1057,1.1321,0.1941,0.7069,0.0398,0.0228,-0.7058,0.1235,1.1012,0.1967,0.6554,0.1027,0.0163,-0.7481,0.1208,1.1245,0.1981,0.6554,0.1027,0.0163,-0.7481,0.1391,1.0803,0.1973,0.6174,0.1941,0.04,-0.7613,0.134,1.1007,0.1996,0.6174,0.1941,0.04,-0.7613,4
14,0.1347,0.9537,0.1669,0.6452,0.0947,-0.0912,-0.7526,0.1347,0.9537,0.1669,0.6452,0.0947,-0.0912,-0.7526,0.0443,1.0084,0.1962,0.6313,0.0203,-0.672,-0.3866,0.0233,1.019,0.2,0.6313,0.0203,-0.672,-0.3866,0.0902,1.0947,0.1961,0.6843,-0.0341,0.0264,-0.7279,0.0923,1.1162,0.1965,0.6843,-0.0341,0.0264,-0.7279,0.1058,1.1079,0.1959,0.7056,0.0396,0.0232,-0.7071,0.1057,1.132,0.1949,0.7056,0.0396,0.0232,-0.7071,0.1234,1.1011,0.1973,0.6544,0.1028,0.0166,-0.7489,0.1208,1.1245,0.1987,0.6544,0.1028,0.0166,-0.7489,0.1391,1.0802,0.1979,0.6162,0.1939,0.0405,-0.7623,0.134,1.1007,0.2002,0.6162,0.1939,0.0405,-0.7623,4
28,0.1347,0.9537,0.1669,0.6445,0.0956,-0.0901,-0.7532,0.1347,0.9537,0.1669,0.6445,0.0956,-0.0901,-0.7532,0.0443,1.0083,0.1962,0.6319,0.0223,-0.6715,-0.3865,0.0233,1.0189,0.1999,0.6319,0.0223,-0.6715,-0.3865,0.0903,1.0946,0.1963,0.6836,-0.0334,0.0275,-0.7286,0.0924,1.1162,0.1967,0.6836,-0.0334,0.0275,-0.7286,0.106,1.1078,0.1962,0.7046,0.0397,0.0247,-0.7081,0.1059,1.132,0.1953,0.7046,0.0397,0.0247,-0.7081,0.1235,1.101,0.1976,0.654,0.1032,0.018,-0.7492,0.1209,1.1244,0.199,0.654,0.1032,0.018,-0.7492,0.1392,1.0801,0.1981,0.6156,0.1941,0.0422,-0.7626,0.1342,1.1006,0.2005,0.6156,0.1941,0.0422,-0.7626,4
42,0.1348,0.9537,0.1669,0.6429,0.0994,-0.0884,-0.7543,0.1348,0.9537,0.1669,0.6429,0.0994,-0.0884,-0.7543,0.044,1.008,0.1958,0.6334,0.0262,-0.6698,-0.3867,0.0229,1.0184,0.1994,0.6334,0.0262,-0.6698,-0.3867,0.0897,1.0944,0.1966,0.6819,-0.0297,0.0289,-0.7302,0.0917,1.1159,0.1971,0.6819,-0.0297,0.0289,-0.7302,0.1054,1.1076,0.1968,0.7025,0.0429,0.0267,-0.7099,0.1053,1.1317,0.1959,0.7025,0.0429,0.0267,-0.7099,0.1229,1.1008,0.1981,0.6522,0.1066,0.0199,-0.7502,0.1203,1.1242,0.1996,0.6522,0.1066,0.0199,-0.7502,0.1388,1.08,0.1987,0.6134,0.197,0.0445,-0.7635,0.1337,1.1005,0.2012,0.6134,0.197,0.0445,-0.7635,4
55,0.1348,0.9536,0.1668,0.6414,0.1033,-0.0867,-0.7553,0.1348,0.9536,0.1668,0.6414,0.1033,-0.0867,-0.7553,0.0437,1.0075,0.1954,0.6349,0.0301,-0.6681,-0.3868,0.0226,1.0179,0.1989,0.6349,0.0301,-0.6681,-0.3868,0.0891,1.094,0.1968,0.6803,-0.0259,0.0303,-0.7318,0.0911,1.1156,0.1974,0.6803,-0.0259,0.0303,-0.7318,0.1049,1.1073,0.1972,0.7005,0.0462,0.0286,-0.7116,0.1047,1.1314,0.1965,0.7005,0.0462,0.0286,-0.7116,0.1224,1.1006,0.1986,0.6505,0.1101,0.0217,-0.7512,0.1197,1.1239,0.2002,0.6505,0.1101,0.0217,-0.7512,0.1383,1.0798,0.1993,0.6113,0.1998,0.0469,-0.7643,0.1332,1.1002,0.2018,0.6113,0.1998,0.0469,-0.7643,4
69,0.1349,0.9537,0.1667,0.6408,0.103,-0.0878,-0.7557,0.1349,0.9537,0.1667,0.6408,0.103,-0.0878,-0.7557,0.0438,1.0074,0.1956,0.6335,0.0305,-0.6695,-0.3867,0.0226,1.0178,0.1992,0.6335,0.0305,-0.6695,-0.3867,0.089,1.094,0.1971,0.6797,-0.0261,0.029,-0.7325,0.091,1.1155,0.1977,0.6797,-0.0261,0.029,-0.7325,0.1048,1.1073,0.1974,0.6999,0.0457,0.0276,-0.7122,0.1046,1.1314,0.1967,0.6999,0.0457,0.0276,-0.7122,0.1223,1.1006,0.1988,0.65,0.1097,0.0207,-0.7517,0.1196,1.1239,0.2004,0.65,0.1097,0.0207,-0.7517,0.1383,1.0798,0.1992,0.6116,0.1992,0.046,-0.7643,0.1332,1.1003,0.2017,0.6116,0.1992,0.046,-0.7643,4
83,0.1359,0.955,0.1663,-0.6403,-0.0958,0.092,0.7565,0.1359,0.955,0.1663,-0.6403,-0.0958,0.092,0.7565,0.0451,1.0086,0.1959,-0.6296,-0.0273,0.6714,0.39,0.0241,1.0191,0.1997,-0.6296,-0.0273,0.6714,0.39,0.0908,1.0956,0.1962,-0.693,0.0315,-0.0237,0.7198,0.0928,1.1171,0.196,-0.693,0.0315,-0.0237,0.7198,0.1065,1.1088,0.1963,-0.7137,-0.0412,-0.0212,0.6989,0.1062,1.1329,0.1947,-0.7137,-0.0412,-0.0212,0.6989,0.1245,1.1021,0.1978,-0.6583,-0.1019,-0.0169,0.7456,0.1219,1.1254,0.1989,-0.6583,-0.1019,-0.0169,0.7456,0.1401,1.0812,0.1983,-0.6289,-0.1926,-0.0431,0.752,0.1353,1.1018,0.2,-0.6289,-0.1926,-0.0431,0.752,4
269,0.1361,0.9551,0.1668,-0.6379,-0.0963,0.0903,0.7587,0.1361,0.9551,0.1668,-0.6379,-0.0963,0.0903,0.7587,0.0454,1.0088,0.1966,-0.6292,-0.0289,0.6698,0.3933,0.0244,1.0193,0.2004,-0.6292,-0.0289,0.6698,0.3933,0.0912,1.0956,0.1977,-0.6903,0.0318,-0.0253,0.7224,0.0933,1.1171,0.1977,-0.6903,0.0318,-0.0253,0.7224,0.1068,1.1088,0.1978,-0.711,-0.0414,-0.0227,0.7016,0.1066,1.1329,0.1964,-0.711,-0.0414,-0.0227,0.7016,0.1247,1.102,0.199,-0.6582,-0.1028,-0.0182,0.7456,0.1222,1.1254,0.2002,-0.6582,-0.1028,-0.0182,0.7456,0.1403,1.081,0.1995,-0.6277,-0.1943,-0.0441,0.7526,0.1354,1.1016,0.2013,-0.6277,-0.1943,-0.0441,0.7526,4
283,0.1353,0.9538,0.1668,0.6419,0.1012,-0.0857,-0.7552,0.1353,0.9538,0.1668,0.6419,0.1012,-0.0857,-0.7552,0.0443,1.008,0.1948,0.6345,0.0265,-0.6652,-0.3927,0.0234,1.0187,0.1984,0.6345,0.0265,-0.6652,-0.3927,0.0903,1.0944,0.1971,0.6784,-0.0281,0.0312,-0.7335,0.0924,1.116,0.1978,0.6784,-0.0281,0.0312,-0.7335,0.1058,1.1077,0.1969,0.7018,0.046,0.0283,-0.7103,0.1056,1.1318,0.1961,0.7018,0.046,0.0283,-0.7103,0.1237,1.101,0.1982,0.6534,0.1078,0.023,-0.7489,0.1211,1.1243,0.1996,0.6534,0.1078,0.023,-0.7489,0.139,1.08,0.1987,0.6164,0.2015,0.0451,-0.7599,0.1339,1.1005,0.2009,0.6164,0.2015,0.0451,-0.7599,4
