Time,Wrist_PosX,Wrist_PosY,Wrist_PosZ,Wrist_RotX,Wrist_RotY,Wrist_RotZ,Wrist_RotW,Wrist_PosX.1,Wrist_PosY.1,Wrist_PosZ.1,Wrist_RotX.1,Wrist_RotY.1,Wrist_RotZ.1,Wrist_RotW.1,ThumbDistal_PosX,ThumbDistal_PosY,ThumbDistal_PosZ,ThumbDistal_RotX,ThumbDistal_RotY,ThumbDistal_RotZ,ThumbDistal_RotW,ThumbTip_PosX,ThumbTip_PosY,ThumbTip_PosZ,ThumbTip_RotX,ThumbTip_RotY,ThumbTip_RotZ,ThumbTip_RotW,IndexDistal_PosX,IndexDistal_PosY,IndexDistal_PosZ,IndexDistal_RotX,IndexDistal_RotY,IndexDistal_RotZ,IndexDistal_RotW,IndexTip_PosX,IndexTip_PosY,IndexTip_PosZ,IndexTip_RotX,IndexTip_RotY,IndexTip_RotZ,IndexTip_RotW,MiddleDistal_PosX,MiddleDistal_PosY,MiddleDistal_PosZ,MiddleDistal_RotX,MiddleDistal_RotY,MiddleDistal_RotZ,MiddleDistal_RotW,MiddleTip_PosX,MiddleTip_PosY,MiddleTip_PosZ,MiddleTip_RotX,MiddleTip_RotY,MiddleTip_RotZ,MiddleTip_RotW,RingDistal_PosX,RingDistal_PosY,RingDistal_PosZ,RingDistal_RotX,RingDistal_RotY,RingDistal_RotZ,RingDistal_RotW,RingTip_PosX,RingTip_PosY,RingTip_PosZ,RingTip_RotX,RingTip_RotY,RingTip_RotZ,RingTip_RotW,LittleDistal_PosX,LittleDistal_PosY,LittleDistal_PosZ,LittleDistal_RotX,LittleDistal_RotY,LittleDistal_RotZ,LittleDistal_RotW,LittleTip_PosX,LittleTip_PosY,LittleTip_PosZ,LittleTip_RotX,LittleTip_RotY,LittleTip_RotZ,LittleTip_RotW,state
0,0.1314,0.9547,0.1661,0.6418,0.0909,-0.0959,-0.7554,0.1314,0.9547,0.1661,0.6418,0.0909,-0.0959,-0.7554,0.0413,1.0087,0.1978,0.6226,0.0249,-0.6805,-0.3856,0.0203,1.019,0.202,0.6226,0.0249,-0.6805,-0.3856,0.0864,1.0952,0.198,0.6757,-0.0346,0.0179,-0.7362,0.0883,1.1167,0.1988,0.6757,-0.0346,0.0179,-0.7362,0.1018,1.1078,0.1999,0.685,0.039,0.0145,-0.7274,0.1013,1.1319,0.2003,0.685,0.039,0.0145,-0.7274,0.1198,1.101,0.2012,0.6304,0.0986,0.0109,-0.7699,0.117,1.1242,0.2041,0.6304,0.0986,0.0109,-0.7699,0.1358,1.0807,0.1997,0.6069,0.186,0.0371,-0.7718,0.1308,1.1011,0.2027,0.6069,0.186,0.0371,-0.7718,4
0,0.1314,0.9547,0.1661,0.6418,0.0909,-0.0959,-0.7554,0.1314,0.9547,0.1661,0.6418,0.0909,-0.0959,-0.7554,0.0413,1.0087,0.1978,0.6226,0.0249,-0.6805,-0.3856,0.0203,1.019,0.202,0.6226,0.0249,-0.6805,-0.3856,0.0864,1.0952,0.198,0.6757,-0.0346,0.0179,-0.7362,0.0883,1.1167,0.1988,0.6757,-0.0346,0.0179,-0.7362,0.1018,1.1078,0.1999,0.685,0.039,0.0145,-0.7274,0.1013,1.1319,0.2003,0.685,0.039,0.0145,-0.7274,0.1198,1.101,0.2012,0.6304,0.0986,0.0109,-0.7699,0.117,1.1242,0.2041,0.6304,0.0986,0.0109,-0.7699,0.1358,1.0807,0.1997,0.6069,0.186,0.0371,-0.7718,0.1308,1.1011,0.2027,0.6069,0.186,0.0371,-0.7718,4
14,0.1312,0.9549,0.1657,0.6418,0.092,-0.0962,-0.7552,0.1312,0.9549,0.1657,0.6418,0.092,-0.0962,-0.7552,0.041,1.0088,0.1973,0.623,0.0255,-0.6804,-0.3849,0.02,1.0191,0.2015,0.623,0.0255,-0.6804,-0.3849,0.0859,1.0953,0.1975,0.6761,-0.0331,0.0174,-0.7359,0.0877,1.1169,0.1983,0.6761,-0.0331,0.0174,-0.7359,0.1013,1.108,0.1992,0.6863,0.0402,0.0144,-0.7261,0.1008,1.1322,0.1995,0.6863,0.0402,0.0144,-0.7261,0.1193,1.1013,0.2005,0.6323,0.0999,0.0106,-0.7682,0.1165,1.1245,0.2033,0.6323,0.0999,0.0106,-0.7682,0.1355,1.081,0.1991,0.6084,0.1862,0.0376,-0.7705,0.1305,1.1015,0.202,0.6084,0.1862,0.0376,-0.7705,4
28,0.1311,0.9549,0.1652,0.6402,0.0934,-0.098,-0.7561,0.1311,0.9549,0.1652,0.6402,0.0934,-0.098,-0.7561,0.0408,1.0083,0.1972,0.6204,0.0271,-0.6824,-0.3856,0.0197,1.0185,0.2016,0.6204,0.0271,-0.6824,-0.3856,0.0851,1.095,0.1972,0.6766,-0.0313,0.0153,-0.7355,0.0868,1.1166,0.198,0.6766,-0.0313,0.0153,-0.7355,0.1005,1.1079,0.1987,0.6879,0.0416,0.0127,-0.7245,0.0999,1.132,0.1989,0.6879,0.0416,0.0127,-0.7245,0.1186,1.1013,0.1999,0.6343,0.1012,0.0088,-0.7664,0.1157,1.1245,0.2026,0.6343,0.1012,0.0088,-0.7664,0.135,1.081,0.1987,0.6092,0.1866,0.0368,-0.7699,0.13,1.1014,0.2016,0.6092,0.1866,0.0368,-0.7699,4
42,0.1312,0.9549,0.1652,0.64,0.0938,-0.0983,-0.7563,0.1312,0.9549,0.1652,0.64,0.0938,-0.0983,-0.7563,0.0408,1.0082,0.1973,0.6194,0.0272,-0.683,-0.3862,0.0198,1.0184,0.2017,0.6194,0.0272,-0.683,-0.3862,0.085,1.095,0.197,0.678,-0.0306,0.0148,-0.7343,0.0866,1.1166,0.1977,0.678,-0.0306,0.0148,-0.7343,0.1005,1.108,0.1984,0.6896,0.0422,0.0124,-0.7229,0.0998,1.1321,0.1984,0.6896,0.0422,0.0124,-0.7229,0.1185,1.1013,0.1996,0.6364,0.1018,0.0084,-0.7646,0.1156,1.1246,0.2021,0.6364,0.1018,0.0084,-0.7646,0.135,1.0811,0.1984,0.6113,0.1866,0.037,-0.7682,0.13,1.1015,0.2012,0.6113,0.1866,0.037,-0.7682,4
55,0.1313,0.955,0.1651,0.6397,0.0942,-0.0986,-0.7564,0.1313,0.955,0.1651,0.6397,0.0942,-0.0986,-0.7564,0.0408,1.0081,0.1973,0.6184,0.0273,-0.6835,-0.3867,0.0198,1.0183,0.2018,0.6184,0.0273,-0.6835,-0.3867,0.0849,1.0951,0.1967,0.6794,-0.0298,0.0144,-0.733,0.0865,1.1166,0.1974,0.6794,-0.0298,0.0144,-0.733,0.1004,1.108,0.1981,0.6912,0.0428,0.0121,-0.7213,0.0997,1.1322,0.198,0.6912,0.0428,0.0121,-0.7213,0.1185,1.1014,0.1992,0.6384,0.1025,0.0081,-0.7628,0.1155,1.1247,0.2016,0.6384,0.1025,0.0081,-0.7628,0.1351,1.0812,0.1982,0.6134,0.1867,0.0372,-0.7665,0.1301,1.1016,0.2008,0.6134,0.1867,0.0372,-0.7665,4
70,0.1314,0.9551,0.1647,0.6397,0.0955,-0.0979,-0.7564,0.1314,0.9551,0.1647,0.6397,0.0955,-0.0979,-0.7564,0.0409,1.0082,0.1969,0.6177,0.0278,-0.684,-0.387,0.0198,1.0184,0.2014,0.6177,0.0278,-0.684,-0.387,0.0848,1.0952,0.1961,0.6802,-0.0283,0.015,-0.7323,0.0864,1.1168,0.1967,0.6802,-0.0283,0.015,-0.7323,0.1003,1.1082,0.1974,0.692,0.044,0.013,-0.7204,0.0996,1.1324,0.1973,0.692,0.044,0.013,-0.7204,0.1184,1.1016,0.1987,0.6391,0.1038,0.0088,-0.762,0.1154,1.1249,0.201,0.6391,0.1038,0.0088,-0.762,0.1351,1.0814,0.1977,0.6138,0.1877,0.0381,-0.7659,0.1301,1.1018,0.2003,0.6138,0.1877,0.0381,-0.7659,4
83,0.1315,0.9552,0.1645,0.6403,0.0966,-0.0971,-0.7559,0.1315,0.9552,0.1645,0.6403,0.0966,-0.0971,-0.7559,0.0409,1.0082,0.1966,0.6181,0.028,-0.684,-0.3864,0.0198,1.0183,0.2011,0.6181,0.028,-0.684,-0.3864,0.0847,1.0953,0.1957,0.6803,-0.027,0.0158,-0.7322,0.0863,1.1169,0.1963,0.6803,-0.027,0.0158,-0.7322,0.1003,1.1083,0.1969,0.693,0.0451,0.0139,-0.7194,0.0996,1.1325,0.1967,0.693,0.0451,0.0139,-0.7194,0.1184,1.1017,0.1982,0.6404,0.1049,0.0096,-0.7608,0.1154,1.125,0.2004,0.6404,0.1049,0.0096,-0.7608,0.1351,1.0814,0.1974,0.6145,0.1888,0.0389,-0.765,0.1301,1.1019,0.1999,0.6145,0.1888,0.0389,-0.765,4
97,0.1316,0.9552,0.1644,0.6407,0.0976,-0.0964,-0.7554,0.1316,0.9552,0.1644,0.6407,0.0976,-0.0964,-0.7554,0.0409,1.0082,0.1964,0.6183,0.0283,-0.684,-0.386,0.0198,1.0183,0.2009,0.6183,0.0283,-0.684,-0.386,0.0847,1.0953,0.1954,0.6802,-0.0257,0.0164,-0.7323,0.0862,1.1169,0.196,0.6802,-0.0257,0.0164,-0.7323,0.1003,1.1084,0.1965,0.6938,0.0463,0.0147,-0.7185,0.0995,1.1325,0.1963,0.6938,0.0463,0.0147,-0.7185,0.1184,1.1018,0.1978,0.6415,0.106,0.0104,-0.7597,0.1154,1.1251,0.2,0.6415,0.106,0.0104,-0.7597,0.1351,1.0815,0.1971,0.6151,0.1899,0.0396,-0.7642,0.1301,1.102,0.1996,0.6151,0.1899,0.0396,-0.7642,4
111,0.1317,0.9553,0.1645,0.6438,0.1002,-0.0954,-0.7526,0.1317,0.9553,0.1645,0.6438,0.1002,-0.0954,-0.7526,0.0408,1.0083,0.1956,0.6209,0.0267,-0.6833,-0.3833,0.0197,1.0184,0.1999,0.6209,0.0267,-0.6833,-0.3833,0.0844,1.0955,0.1941,0.683,-0.0227,0.018,-0.7298,0.0859,1.1171,0.1945,0.683,-0.0227,0.018,-0.7298,0.0999,1.1086,0.1952,0.6964,0.0491,0.0161,-0.7158,0.0992,1.1327,0.1947,0.6964,0.0491,0.0161,-0.7158,0.1181,1.1021,0.1966,0.6443,0.1089,0.0114,-0.7569,0.115,1.1254,0.1986,0.6443,0.1089,0.0114,-0.7569,0.1348,1.0818,0.1962,0.6179,0.193,0.0402,-0.7612,0.1298,1.1023,0.1985,0.6179,0.193,0.0402,-0.7612,4
