Time,Wrist_PosX,Wrist_PosY,Wrist_PosZ,Wrist_RotX,Wrist_RotY,Wrist_RotZ,Wrist_RotW,Wrist_PosX.1,Wrist_PosY.1,Wrist_PosZ.1,Wrist_RotX.1,Wrist_RotY.1,Wrist_RotZ.1,Wrist_RotW.1,ThumbDistal_PosX,ThumbDistal_PosY,ThumbDistal_PosZ,ThumbDistal_RotX,ThumbDistal_RotY,ThumbDistal_RotZ,ThumbDistal_RotW,ThumbTip_PosX,ThumbTip_PosY,ThumbTip_PosZ,ThumbTip_RotX,ThumbTip_RotY,ThumbTip_RotZ,ThumbTip_RotW,IndexDistal_PosX,IndexDistal_PosY,IndexDistal_PosZ,IndexDistal_RotX,IndexDistal_RotY,IndexDistal_RotZ,IndexDistal_RotW,IndexTip_PosX,IndexTip_PosY,IndexTip_PosZ,IndexTip_RotX,IndexTip_RotY,IndexTip_RotZ,IndexTip_RotW,MiddleDistal_PosX,MiddleDistal_PosY,MiddleDistal_PosZ,MiddleDistal_RotX,MiddleDistal_RotY,MiddleDistal_RotZ,MiddleDistal_RotW,MiddleTip_PosX,MiddleTip_PosY,MiddleTip_PosZ,MiddleTip_RotX,MiddleTip_RotY,MiddleTip_RotZ,MiddleTip_RotW,RingDistal_PosX,RingDistal_PosY,RingDistal_PosZ,RingDistal_RotX,RingDistal_RotY,RingDistal_RotZ,RingDistal_RotW,RingTip_PosX,RingTip_PosY,RingTip_PosZ,RingTip_RotX,RingTip_RotY,RingTip_RotZ,RingTip_RotW,LittleDistal_PosX,LittleDistal_PosY,LittleDistal_PosZ,LittleDistal_RotX,LittleDistal_RotY,LittleDistal_RotZ,LittleDistal_RotW,LittleTip_PosX,LittleTip_PosY,LittleTip_PosZ,LittleTip_RotX,LittleTip_RotY,LittleTip_RotZ,LittleTip_RotW,state
0,0.1525,0.8642,0.1013,-0.1435,-0.0384,-0.7429,0.6527,0.1525,0.8642,0.1013,-0.1435,-0.0384,-0.7429,0.6527,0.1167,0.9279,0.1902,0.157,-0.1851,0.0856,0.9663,0.1088,0.9206,0.2128,0.157,-0.1851,0.0856,0.9663,0.1236,0.9162,0.2006,0.6795,-0.6961,0.1875,-0.1361,0.1328,0.9142,0.1798,0.6795,-0.6961,0.1875,-0.1361,0.1166,0.8975,0.1905,0.686,-0.657,0.2249,-0.217,0.1308,0.8972,0.1694,0.686,-0.657,0.2249,-0.217,0.1146,0.8827,0.1797,0.5844,-0.7209,0.247,-0.2789,0.1305,0.882,0.1607,0.5844,-0.7209,0.247,-0.2789,0.1145,0.8671,0.1735,0.5336,-0.7649,0.2472,-0.2629,0.1286,0.8656,0.1561,0.5336,-0.7649,0.2472,-0.2629,4
15,0.1525,0.8642,0.1013,-0.1435,-0.0383,-0.7429,0.6527,0.1525,0.8642,0.1013,-0.1435,-0.0383,-0.7429,0.6527,0.1167,0.9279,0.1902,0.157,-0.1851,0.0856,0.9663,0.1088,0.9206,0.2128,0.157,-0.1851,0.0856,0.9663,0.1236,0.9162,0.2006,0.6795,-0.6961,0.1875,-0.136,0.1328,0.9142,0.1798,0.6795,-0.6961,0.1875,-0.136,0.1166,0.8975,0.1905,0.686,-0.657,0.2249,-0.217,0.1308,0.8972,0.1694,0.686,-0.657,0.2249,-0.217,0.1146,0.8827,0.1797,0.5844,-0.7209,0.247,-0.2789,0.1305,0.882,0.1607,0.5844,-0.7209,0.247,-0.2789,0.1145,0.8671,0.1735,0.5337,-0.7649,0.2471,-0.2628,0.1286,0.8656,0.1561,0.5337,-0.7649,0.2471,-0.2628,4
28,0.1527,0.864,0.1014,-0.1508,-0.0362,-0.7363,0.6586,0.1527,0.864,0.1014,-0.1508,-0.0362,-0.7363,0.6586,0.1173,0.9273,0.1906,0.1581,-0.1753,0.0935,0.9672,0.1099,0.9198,0.2135,0.1581,-0.1753,0.0935,0.9672,0.1246,0.916,0.2012,0.6872,-0.6931,0.1761,-0.1275,0.1332,0.9142,0.1801,0.6872,-0.6931,0.1761,-0.1275,0.1178,0.8972,0.1914,0.6935,-0.6536,0.217,-0.2117,0.1316,0.8971,0.1699,0.6935,-0.6536,0.217,-0.2117,0.1157,0.8823,0.1806,0.5928,-0.719,0.2391,-0.2728,0.1313,0.8819,0.1612,0.5928,-0.719,0.2391,-0.2728,0.1158,0.8667,0.1742,0.5422,-0.7625,0.2414,-0.2575,0.1297,0.8653,0.1567,0.5422,-0.7625,0.2414,-0.2575,4
42,0.1529,0.8637,0.1014,-0.1524,-0.0405,-0.7263,0.669,0.1529,0.8637,0.1014,-0.1524,-0.0405,-0.7263,0.669,0.1161,0.9265,0.1905,0.1597,-0.1697,0.1053,0.9667,0.1091,0.9189,0.2134,0.1597,-0.1697,0.1053,0.9667,0.1232,0.9155,0.2009,0.6977,-0.6829,0.1742,-0.1282,0.1317,0.9138,0.1798,0.6977,-0.6829,0.1742,-0.1282,0.1171,0.8965,0.1912,0.7032,-0.6427,0.2156,-0.2144,0.1309,0.8967,0.1698,0.7032,-0.6427,0.2156,-0.2144,0.1154,0.8815,0.1807,0.6039,-0.7101,0.2358,-0.2749,0.1309,0.8815,0.1613,0.6039,-0.7101,0.2358,-0.2749,0.1159,0.8659,0.1743,0.5539,-0.7542,0.2387,-0.2598,0.1298,0.8648,0.1568,0.5539,-0.7542,0.2387,-0.2598,4
56,0.1529,0.8638,0.1013,-0.1542,-0.0412,-0.7209,0.6744,0.1529,0.8638,0.1013,-0.1542,-0.0412,-0.7209,0.6744,0.116,0.9263,0.1905,0.1616,-0.1644,0.1097,0.9669,0.1093,0.9186,0.2135,0.1616,-0.1644,0.1097,0.9669,0.1227,0.9153,0.2009,0.704,-0.6793,0.1661,-0.1237,0.1309,0.9138,0.1797,0.704,-0.6793,0.1661,-0.1237,0.117,0.8962,0.1912,0.7082,-0.6374,0.2139,-0.2157,0.1308,0.8966,0.1697,0.7082,-0.6374,0.2139,-0.2157,0.1155,0.8812,0.1808,0.6096,-0.7061,0.2326,-0.2753,0.1309,0.8814,0.1613,0.6096,-0.7061,0.2326,-0.2753,0.1162,0.8655,0.1744,0.56,-0.7503,0.2363,-0.2602,0.1301,0.8647,0.1568,0.56,-0.7503,0.2363,-0.2602,4
70,0.153,0.8638,0.1012,-0.1554,-0.0419,-0.7181,0.6771,0.153,0.8638,0.1012,-0.1554,-0.0419,-0.7181,0.6771,0.1162,0.9263,0.1905,0.1625,-0.1605,0.1103,0.9673,0.1097,0.9186,0.2135,0.1625,-0.1605,0.1103,0.9673,0.1223,0.9152,0.201,0.7076,-0.6785,0.158,-0.1184,0.1301,0.9138,0.1796,0.7076,-0.6785,0.158,-0.1184,0.117,0.8961,0.1911,0.7105,-0.6344,0.2137,-0.2169,0.1308,0.8967,0.1696,0.7105,-0.6344,0.2137,-0.2169,0.1155,0.8811,0.1808,0.6124,-0.7041,0.2309,-0.2755,0.1309,0.8814,0.1613,0.6124,-0.7041,0.2309,-0.2755,0.1164,0.8654,0.1744,0.5629,-0.7482,0.2355,-0.2605,0.1302,0.8647,0.1568,0.5629,-0.7482,0.2355,-0.2605,4
84,0.153,0.8635,0.1011,-0.1546,-0.0316,-0.716,0.6801,0.153,0.8635,0.1011,-0.1546,-0.0316,-0.716,0.6801,0.1175,0.9245,0.192,0.1726,-0.1526,0.1078,0.9671,0.1114,0.9163,0.2149,0.1726,-0.1526,0.1078,0.9671,0.1233,0.9132,0.2024,0.7103,-0.6812,0.1371,-0.1119,0.1303,0.9122,0.1807,0.7103,-0.6812,0.1371,-0.1119,0.1181,0.8943,0.1919,0.7109,-0.6365,0.2025,-0.2201,0.1317,0.8953,0.1704,0.7109,-0.6365,0.2025,-0.2201,0.1166,0.8794,0.1815,0.6127,-0.7069,0.2194,-0.2768,0.1317,0.8802,0.1618,0.6127,-0.7069,0.2194,-0.2768,0.1174,0.8639,0.1749,0.5635,-0.7511,0.2239,-0.261,0.131,0.8635,0.157,0.5635,-0.7511,0.2239,-0.261,4
98,0.153,0.8635,0.1005,-0.1502,-0.0297,-0.712,0.6853,0.153,0.8635,0.1005,-0.1502,-0.0297,-0.712,0.6853,0.117,0.9233,0.192,0.1773,-0.1516,0.1104,0.9661,0.111,0.9149,0.2149,0.1773,-0.1516,0.1104,0.9661,0.1223,0.9117,0.202,0.7139,-0.6767,0.136,-0.118,0.1294,0.911,0.1803,0.7139,-0.6767,0.136,-0.118,0.1175,0.8928,0.1914,0.7133,-0.6327,0.199,-0.2263,0.1312,0.8942,0.1699,0.7133,-0.6327,0.199,-0.2263,0.1162,0.8781,0.1809,0.6153,-0.7036,0.2153,-0.2827,0.1314,0.8792,0.1612,0.6153,-0.7036,0.2153,-0.2827,0.1173,0.8626,0.1742,0.5663,-0.7482,0.2197,-0.2669,0.1309,0.8626,0.1564,0.5663,-0.7482,0.2197,-0.2669,4
111,0.153,0.8634,0.0999,-0.1478,-0.0285,-0.7092,0.6888,0.153,0.8634,0.0999,-0.1478,-0.0285,-0.7092,0.6888,0.1168,0.9226,0.1916,0.1794,-0.15,0.1112,0.9659,0.1109,0.9141,0.2145,0.1794,-0.15,0.1112,0.9659,0.1216,0.9107,0.2009,0.7161,-0.6724,0.1391,-0.1254,0.129,0.9102,0.1793,0.7161,-0.6724,0.1391,-0.1254,0.1172,0.8919,0.1906,0.7149,-0.6296,0.1978,-0.2309,0.1309,0.8935,0.1692,0.7149,-0.6296,0.1978,-0.2309,0.116,0.8772,0.1801,0.6172,-0.7011,0.2131,-0.2865,0.1313,0.8786,0.1605,0.6172,-0.7011,0.2131,-0.2865,0.1172,0.8618,0.1735,0.5684,-0.7461,0.217,-0.2705,0.1309,0.862,0.1558,0.5684,-0.7461,0.217,-0.2705,4
125,0.1531,0.8634,0.0999,-0.1441,-0.0235,-0.7046,0.6945,0.1531,0.8634,0.0999,-0.1441,-0.0235,-0.7046,0.6945,0.1162,0.9209,0.1925,0.1893,-0.149,0.1177,0.9634,0.1105,0.9119,0.2152,0.1893,-0.149,0.1177,0.9634,0.1212,0.9089,0.2006,0.7189,-0.6666,0.1408,-0.1378,0.129,0.9087,0.1792,0.7189,-0.6666,0.1408,-0.1378,0.1173,0.8902,0.1907,0.7173,-0.6251,0.1946,-0.2385,0.1311,0.8923,0.1693,0.7173,-0.6251,0.1946,-0.2385,0.1163,0.8757,0.1802,0.6197,-0.6979,0.2078,-0.2927,0.1316,0.8775,0.1607,0.6197,-0.6979,0.2078,-0.2927,0.1177,0.8604,0.1736,0.5714,-0.7438,0.2102,-0.2758,0.1314,0.861,0.1559,0.5714,-0.7438,0.2102,-0.2758,4
